# Compiled uscn_e6e24608e08c48faa846f525, actor vehicle-mu2h6tvn-p33bko3h; x,z,yaw,speed at 50 Hz. Wheelbase assumption 2.7 m.
753.5377,-1801.1726,-2.149864,7.82150009990539
753.452,-1801.0415,-2.149855,7.83100034962584
753.3663,-1800.9104,-2.149846,7.84020022447858
753.2804,-1800.779,-2.149837,7.8489000106034
753.1945,-1800.6476,-2.149829,7.85729990439725
753.1084,-1800.516,-2.149821,7.86539997041962
753.0223,-1800.3842,-2.149814,7.87309973971478
752.9361,-1800.2524,-2.149807,7.88049968112492
752.8499,-1800.1204,-2.149801,7.88760027695046
752.7635,-1799.9883,-2.149796,7.89439959566077
752.6771,-1799.8561,-2.149791,7.9010000376384
752.5906,-1799.7238,-2.149787,7.90720018238776
752.504,-1799.5913,-2.149784,7.91330040527428
752.4174,-1799.4588,-2.149781,7.91900039579978
752.3307,-1799.3262,-2.149779,7.92460046436626
752.2439,-1799.1935,-2.149777,7.92989932049594
752.1571,-1799.0607,-2.149776,7.93500007166037
752.0703,-1798.9278,-2.149776,7.93990020677118
751.9834,-1798.7949,-2.149776,7.94459982342119
751.8964,-1798.6618,-2.149777,7.94909966103917
751.8094,-1798.5287,-2.149778,7.95340007454535
751.7223,-1798.3956,-2.149779,7.95759953673122
751.6352,-1798.2623,-2.149781,7.9616000569454
751.548,-1798.129,-2.149783,7.96540031605292
751.4609,-1797.9956,-2.149786,7.96900024906236
751.3736,-1797.8622,-2.149788,7.97259969993835
751.2864,-1797.7287,-2.149791,7.97589980479406
751.199,-1797.5952,-2.149794,7.97919990972309
751.1117,-1797.4616,-2.149796,7.98229956114928
751.0243,-1797.3279,-2.149799,7.98520027077455
750.9369,-1797.1942,-2.149802,7.98810014346246
750.8495,-1797.0605,-2.149805,7.99080004491271
750.762,-1796.9267,-2.149808,7.99349965662481
750.6745,-1796.7929,-2.14981,7.9959996517181
750.587,-1796.659,-2.149813,7.99840027228295
750.4995,-1796.5251,-2.149815,8.00070000633895
750.4119,-1796.3911,-2.149817,8.00300057742676
750.3243,-1796.2571,-2.149819,8.00509950322924
750.2367,-1796.1231,-2.14982,8.00709976364239
750.149,-1795.9891,-2.149822,8.00909966953821
750.0613,-1795.855,-2.149823,8.01100007302459
749.9737,-1795.7209,-2.149824,8.01279952515006
749.886,-1795.5867,-2.149824,8.01449947483297
749.7982,-1795.4525,-2.149825,8.01619990701155
749.7105,-1795.3183,-2.149825,8.01779999974588
749.6227,-1795.1841,-2.149825,8.01930052531529
749.535,-1795.0498,-2.149825,8.02080021389013
749.4472,-1794.9156,-2.149825,8.02220033530004
749.3594,-1794.7813,-2.149824,8.02359997421388
749.2716,-1794.6469,-2.149824,8.02489969146456
749.1837,-1794.5126,-2.149823,8.0260999062736
